每股指标,每股盈余公积金,0.141761,0.137157,0.137157,0.082256,0.082158,0.082158,0.082158,0.054111,0.054111,0.075756,0.075756,0.018563,0.018563,0.018563,0.018563,0.018563,0.018563,0.018563,0.018563,0.018563,0.043864,0.043864,0.043864,0.043864,0.043864,0.047694,0.047694,0.043104,0.043104,0.043104,0.043104,0.03504,0.03504,0.03504,0.03504,0.031451,0.031451,0.031451,0.041937,0.023087,0.023087,,0.023087,,0.011343,0.00408,0.003989
每股指标,每股留存收益,2.194703,2.130481,1.953552,1.712916,1.679582,1.601005,1.638287,1.685518,1.550283,2.388552,2.105164,1.982646,1.66705,1.215401,0.952209,0.701445,0.493805,0.324525,0.204458,0.448929,1.016447,1.167876,1.197311,1.546903,1.603229,1.731035,1.805375,1.857725,1.78548,1.678777,1.740162,1.767184,1.689207,1.678129,1.661941,1.557094,1.357217,1.363475,1.818385,1.690171,1.482012,,1.382265,,0.980562,0.702972,0.438431
每股指标,每股营业收入,10.163665,4.758139,22.586956,16.667223,11.209669,5.661152,22.285542,15.105042,8.691782,5.86751,22.539453,16.425154,10.347242,4.768521,15.274538,10.577171,6.803034,3.23412,7.175091,3.695305,0.629464,0.281043,1.104442,1.042207,0.425899,0.146741,3.364734,2.245685,1.354743,0.257042,3.664725,2.192963,1.314751,0.564183,4.590689,2.687096,1.620336,0.433394,5.770079,3.486118,1.876198,,5.246189,,4.747661,5.190212,5.598226
每股指标,每股营业总收入,10.163665,4.758139,22.586956,16.667223,11.209669,5.661152,22.285542,15.105042,8.691782,5.86751,22.539453,16.425154,10.347242,4.768521,15.274538,10.577171,6.803034,3.23412,7.175091,3.695305,0.629464,0.281043,1.104442,1.042207,0.425899,0.146741,3.364734,2.245685,1.354743,0.257042,3.664725,2.192963,1.314751,0.564183,4.590689,2.687096,1.620336,0.433394,5.770079,3.486118,1.876198,,5.246189,,4.747661,5.190212,5.598226
每股指标,每股息税前利润,0.573312,0.280173,0.52885,0.096552,0.125426,-0.081541,0.570662,0.548545,0.40533,0.352502,1.427498,1.296842,0.922368,0.358574,1.002052,0.673782,0.387446,0.178269,-0.191844,0.006483,-0.159566,-0.006197,-0.488171,-0.148263,-0.095461,-0.048837,0.143286,0.205629,0.102396,-0.042603,0.200782,0.230409,0.135011,0.041634,0.520724,0.390258,0.142856,0.016669,0.579956,0.41805,0.15993,,0.551256,,0.562124,0.519914,0.432236
盈利能力,净资产收益率(ROE),6.91,3.03,6.23,2.1,1.55,-0.64,7.76,8.71,6.14,3.76,15.83,13.94,9.42,3.45,10.05,6.67,3.94,1.65,-7.14,-1.65,-5.18,-0.82,-13.3,-3.96,-2.59,-1.79,1.57,2.81,1.09,-1.5,3.14,3.78,1.89,0.4,10.44,7.82,2.58,0.15,12.82,9.22,3.08,0.15,13.47,,18.72,22.5,17.35
盈利能力,摊薄净资产收益率,6.939812,2.9869,6.295737,2.138992,1.569264,-0.641483,7.262969,8.533811,6.110084,3.675356,15.565481,14.380011,10.168594,3.553451,9.814164,6.621723,3.910378,1.672927,-4.187991,-0.765754,-5.313906,-0.82798,-14.24375,-4.091744,-2.622457,-1.805165,1.555463,2.76951,1.086079,-1.509725,3.106633,3.736881,1.895466,0.398201,9.834834,7.437663,2.49703,-0.006879,12.046636,8.817363,3.037463,,12.615698,,14.324151,17.837694,15.333602
盈利能力,净资产收益率_平均,7.009463,3.027938,6.278813,2.123784,1.568724,-0.642851,7.60189,8.698681,6.205729,3.755982,15.312399,13.964971,9.787204,3.502203,10.080083,6.751386,3.959161,1.668268,-6.921203,-1.275154,-5.176372,-0.824567,-13.130069,-3.961604,-2.557673,-1.789018,1.567655,2.808399,1.092009,-1.498414,3.136353,3.784822,1.901827,0.398995,11.774487,8.810533,2.894936,-0.00798,12.81875,9.224021,3.084305,,13.465053,,17.247949,21.747737,15.333602
盈利能力,净资产收益率_平均_扣除非经常损益,6.896894,2.779866,5.871805,1.512236,1.036256,-0.66995,7.217089,8.563011,6.007531,3.530581,13.305781,13.17133,9.061613,3.321156,9.255432,6.297079,3.696464,1.582645,-7.870424,-1.389221,-5.096296,-0.876823,-12.99136,-4.077325,-2.45602,-1.726952,0.103536,1.712564,0.246959,-1.759777,1.44905,3.536648,1.54983,0.139496,10.116669,8.716939,2.779712,-0.461327,9.695661,6.790258,2.005679,,10.146314,,15.235909,20.0336,15.141297
盈利能力,摊薄净资产收益率_扣除非经常损益,6.828362,2.74219,5.887632,1.523065,1.036613,-0.668524,6.895324,8.400713,5.914941,3.454794,13.525698,13.562783,9.414728,3.369755,9.011268,6.176141,3.650918,1.587065,-4.76236,-0.834253,-5.231703,-0.880453,-14.093275,-4.211267,-2.518229,-1.742539,0.10273,1.688849,0.245618,-1.773061,1.435318,3.491851,1.544647,0.139218,8.450115,7.358653,2.397644,-0.397639,9.11166,6.490897,1.975217,,9.506313,,12.653201,16.43173,
盈利能力,息税前利润率,5.640806,5.88829,2.341397,0.579298,1.118916,-1.440374,2.560684,3.631538,4.663375,6.007703,6.333333,7.895468,8.914148,7.519614,6.560279,6.37016,5.695197,5.512134,-2.67376,0.175449,-25.349478,-2.205121,-44.200723,-14.225896,-22.414148,-33.28152,4.258484,9.156634,7.558346,-16.574665,5.478797,10.506781,10.268972,7.379668,11.343062,14.52344,8.816452,3.846363,10.051102,11.991858,8.524158,7.181539,10.507747,7.642236,11.840025,10.017217,7.720959
盈利能力,总资产报酬率,5.603404,2.866177,5.084947,0.922703,1.184036,-0.75575,5.996724,5.705669,4.759787,3.032974,12.929132,11.79166,8.532356,3.318589,9.504646,6.519057,3.778914,1.789253,-2.858693,0.09377,-2.179648,-0.084224,-5.869731,-1.729204,-1.119123,-0.558641,1.591735,2.291731,1.16206,-0.496304,2.309979,2.753897,1.628839,0.508986,7.142947,5.773766,2.181798,0.263223,7.790064,6.031663,2.346485,,8.625527,,10.521392,10.902428,7.898016
