盈利能力,净资产收益率_平均_扣除非经常损益,5.422472,2.573066,9.849228,8.506757,4.678642,2.592374,7.136888,5.356405,2.84219,1.680754,14.868249,13.791141,8.211353,3.112625,8.547038,9.166783,5.306466,2.066667,11.1514,12.945112,9.460818,5.078868,33.661683,26.576745,16.933997,4.88704,30.01428,23.264558,14.77175,9.846492,33.879663,24.901043,16.241527,4.018188,16.372367,8.385879,4.506846,2.092029,9.939585,8.03997,6.617875,2.403786,13.462636,,7.173496,,6.724699,16.446484,19.57303,16.383851
盈利能力,摊薄净资产收益率_扣除非经常损益,5.348582,2.540194,8.943465,7.800592,4.290379,2.561792,7.263894,5.415232,2.91997,1.684142,14.264553,13.292774,8.020246,3.129165,8.081148,8.708933,5.147541,2.043307,10.771898,12.432433,9.017919,4.953734,30.435733,24.110798,16.115441,4.784888,22.343601,17.646063,11.475859,9.353042,29.315323,24.123234,16.535951,4.31539,15.301949,8.163175,4.477475,2.070839,7.877112,6.457815,6.398879,2.374416,12.661143,,,,6.543587,15.158451,,
盈利能力,息税前利润率,7.641751,6.701101,5.801067,6.139321,5.144707,5.057582,4.166747,4.281782,3.546546,3.991108,5.973059,7.352373,6.79696,6.390183,4.379894,6.26209,5.717303,4.628575,5.206126,7.923649,8.948327,9.668207,15.314449,16.859305,17.038185,14.267525,13.435503,13.784412,13.498804,13.453387,12.63364,11.175023,11.520853,7.880844,9.597804,8.585587,6.849642,6.664736,10.246464,10.442825,9.536715,7.279691,9.240966,9.758447,10.091282,7.237534,6.825813,11.895066,12.419296,11.62552
盈利能力,总资产报酬率,6.17766,2.724558,9.966189,8.127226,4.39626,2.131381,6.49932,4.882789,2.608282,1.531766,11.711216,11.118509,6.560352,2.742445,7.61151,8.127328,4.937314,1.892515,9.369275,10.587418,7.763053,3.994964,25.729527,20.286149,12.56487,3.74154,20.076577,15.057705,9.604519,5.685735,20.949262,14.428339,8.983082,2.978104,11.439021,7.174536,3.41222,1.621755,8.555659,6.685389,4.113548,1.603367,8.435646,,4.673117,,5.357499,11.172899,12.671735,11.036867
盈利能力,总资本回报率,8.0478,3.49622,13.287047,10.857267,5.946349,2.905923,8.926807,6.438762,3.426328,2.028869,15.643895,14.241677,8.557025,3.519503,10.118991,10.852835,6.553618,2.48084,12.448701,13.856042,9.95758,5.133359,33.708027,26.732666,17.04695,4.955362,28.267871,22.207672,14.430222,8.700901,31.175629,21.04676,13.238148,4.148725,15.628388,10.02062,4.620357,2.127072,11.588642,8.909914,5.639829,2.218258,11.28436,,6.14652,,6.839969,14.684151,17.677994,15.708592
盈利能力,投入资本回报率,4.78972,2.23069,9.938879,7.932355,4.459337,2.430151,7.52384,5.551715,3.086408,1.762718,14.025562,13.008999,7.893918,2.944034,8.835117,9.364792,5.479572,2.168555,11.528368,11.9495,8.536755,4.402452,29.012882,22.150766,14.07227,4.300884,24.404199,18.595556,12.17702,7.437,26.364397,17.495799,11.239693,3.024326,13.041656,7.548172,3.940698,1.782484,9.927303,7.76636,4.953941,1.904403,11.042655,,5.679151,,7.35665,13.523331,17.223709,13.362846
盈利能力,息前税后总资产报酬率_平均,5.335102,2.313895,8.917286,7.064989,3.785459,1.876811,5.548936,4.12056,2.158456,1.236373,10.152498,9.673403,5.658609,2.192723,6.243758,6.766498,4.01202,1.558474,8.037344,8.937055,6.538519,3.400664,22.836005,17.538174,11.005762,3.454544,18.327816,13.40198,8.550046,5.088824,18.825749,12.896295,8.069796,1.95745,9.759347,5.210252,2.886585,1.159256,7.175592,4.39896,3.440408,1.312721,7.463232,,2.742759,,5.374557,10.289652,10.147315,7.019359
盈利能力,毛利率,47.32282,46.902973,46.9231,46.518593,46.971471,45.630978,43.927306,42.882062,40.676863,40.617677,46.660427,47.295956,46.931414,45.623337,40.688266,40.597158,40.181269,39.48865,38.38937,40.047427,39.843915,39.912696,43.120268,55.88781,54.679538,47.461176,43.417619,44.178121,42.912125,41.860825,43.05799,39.864962,38.324387,33.234294,27.45344,21.117198,16.615927,17.383658,19.785861,20.802354,20.779285,19.549248,20.706286,20.56235,20.958348,20.145788,19.125363,21.804878,21.886431,20.718307
盈利能力,销售净利率,6.274022,5.426104,4.969791,5.130919,4.225564,4.228061,3.335898,3.377221,2.689631,2.985808,4.960976,6.185301,5.617838,4.882426,3.191634,4.85853,4.265323,3.330634,4.034371,6.296781,7.151881,7.77249,13.079359,14.065043,14.322959,12.201452,11.507876,11.435113,11.238913,11.385718,10.063792,8.81547,9.026948,5.179928,7.245607,6.234978,5.027019,4.764062,7.360605,6.871338,6.257716,4.420805,6.296306,5.897436,5.922804,3.061238,4.451073,9.381933,9.945166,7.393737
盈利能力,成本费用利润率,7.873698,6.875256,5.8971,6.304191,5.200639,5.073652,4.093746,4.212415,3.403096,3.885569,6.154162,7.729445,7.062711,6.585907,4.215289,6.272339,5.626096,4.32569,5.012049,8.153346,9.374927,10.139438,17.178781,19.407977,19.583002,15.237873,14.550291,14.88098,14.540786,14.635659,12.817196,11.123908,11.337402,7.1216,9.468003,8.257692,6.487678,6.379099,9.771534,9.30642,8.51386,6.152101,7.976384,8.042397,8.198287,4.675588,4.653472,11.491335,11.563395,10.045302
盈利能力,营业利润率,7.360291,6.514404,5.617267,5.927286,4.934054,4.804477,3.921619,4.051681,3.315674,3.746389,5.772503,7.143914,6.561667,6.138055,3.988461,5.908279,5.321218,4.087578,4.799582,7.525986,8.599992,9.2309,14.817134,16.161031,16.420482,12.944801,12.604658,12.741906,12.414736,12.611635,11.147615,9.89822,10.104381,6.655844,8.266294,7.525003,6.173323,6.146511,7.203771,7.789791,7.554984,5.586533,6.598023,6.461077,7.08514,4.209569,3.970571,9.715068,10.02407,8.841208
盈利能力,总资产净利率_平均,3.413563,1.630617,7.075611,5.665094,3.122255,1.687411,5.132285,3.940802,2.169132,1.24039,10.106912,9.836376,5.81564,2.196677,5.947407,6.550962,3.798844,1.45734,7.899771,8.607203,6.321402,3.237124,21.284085,16.194911,9.929064,2.992563,16.200817,11.69796,7.551364,4.582882,15.57839,10.479591,6.59571,1.692366,8.42193,4.597363,2.527955,1.178372,6.29954,4.596848,2.872063,1.03748,6.539331,,3.127183,,3.881235,8.812342,10.152894,7.019359
