公司代码,公司名称,选项,指标,报告期,数值
300592,华凯易佰,财务风险,流动比率,20220331,3.532951
300592,华凯易佰,财务风险,速动比率,20220331,2.233936
300592,华凯易佰,财务风险,保守速动比率,20220331,1.76055
300592,华凯易佰,财务风险,资产负债率,20220331,21.912666
300592,华凯易佰,财务风险,权益乘数,20220331,1.384359
300592,华凯易佰,财务风险,权益乘数(含少数股权的净资产),20220331,1.280617
300592,华凯易佰,财务风险,产权比率,20220331,29.491756
300592,华凯易佰,财务风险,现金比率,20220331,1.189265
300592,华凯易佰,营运能力,应收账款周转率,20220331,3.624454
300592,华凯易佰,营运能力,应收账款周转天数,20220331,24.831322
300592,华凯易佰,营运能力,存货周转率,20220331,1.057024
300592,华凯易佰,营运能力,存货周转天数,20220331,85.144706
300592,华凯易佰,营运能力,总资产周转率,20220331,0.324602
300592,华凯易佰,营运能力,总资产周转天数,20220331,277.262083
300592,华凯易佰,营运能力,流动资产周转率,20220331,0.576627
300592,华凯易佰,营运能力,流动资产周转天数,20220331,156.079913
300592,华凯易佰,营运能力,应付账款周转率,20220331,1.552248
300592,华凯易佰,常用指标,归母净利润,20211231,-87403837.06
300592,华凯易佰,常用指标,营业总收入,20211231,2074861491.34
300592,华凯易佰,常用指标,营业成本,20211231,2092617951.04
300592,华凯易佰,常用指标,净利润,20211231,-81951659.31
300592,华凯易佰,常用指标,扣非净利润,20211231,-99390985.66
300592,华凯易佰,常用指标,股东权益合计(净资产),20211231,2188457592.82
300592,华凯易佰,常用指标,商誉,20211231,641471876.44
300592,华凯易佰,常用指标,经营现金流量净额,20211231,322618204.98
300592,华凯易佰,常用指标,基本每股收益,20211231,-0.429
300592,华凯易佰,常用指标,每股净资产,20211231,7.217105
300592,华凯易佰,常用指标,每股现金流,20211231,1.115648
300592,华凯易佰,常用指标,净资产收益率(ROE),20211231,-7.14
300592,华凯易佰,常用指标,总资产报酬率(ROA),20211231,-2.858693
300592,华凯易佰,常用指标,毛利率,20211231,37.238936
300592,华凯易佰,常用指标,销售净利率,20211231,-3.949741
300592,华凯易佰,常用指标,期间费用率,20211231,37.969161
300592,华凯易佰,常用指标,资产负债率,20211231,26.290791
300592,华凯易佰,每股指标,基本每股收益,20211231,-0.429
300592,华凯易佰,每股指标,稀释每股收益,20211231,-0.429
300592,华凯易佰,每股指标,摊薄每股收益_最新股数,20211231,-0.223408
300592,华凯易佰,每股指标,摊薄每股净资产_期末股数,20211231,7.217105
300592,华凯易佰,每股指标,调整每股净资产_期末股数,20211231,4.415053
300592,华凯易佰,每股指标,每股净资产_最新股数,20211231,5.334494
300592,华凯易佰,每股指标,每股经营现金流,20211231,1.115648
300592,华凯易佰,每股指标,每股现金流量净额,20211231,1.167966
300592,华凯易佰,每股指标,每股企业自由现金流量,20211231,-3.556973
300592,华凯易佰,每股指标,每股股东自由现金流量,20211231,-4.134877
300592,华凯易佰,每股指标,每股未分配利润,20211231,0.185895
300592,华凯易佰,每股指标,每股资本公积金,20211231,6.035391
300592,华凯易佰,每股指标,每股盈余公积金,20211231,0.018563
300592,华凯易佰,每股指标,每股留存收益,20211231,0.204458
300592,华凯易佰,每股指标,每股营业收入,20211231,7.175091
300592,华凯易佰,每股指标,每股营业总收入,20211231,7.175091
300592,华凯易佰,每股指标,每股息税前利润,20211231,-0.191844
300592,华凯易佰,盈利能力,净资产收益率(ROE),20211231,-7.14
300592,华凯易佰,盈利能力,摊薄净资产收益率,20211231,-4.187991
300592,华凯易佰,盈利能力,净资产收益率_平均,20211231,-6.921203
300592,华凯易佰,盈利能力,净资产收益率_平均_扣除非经常损益,20211231,-7.870424
300592,华凯易佰,盈利能力,摊薄净资产收益率_扣除非经常损益,20211231,-4.76236
300592,华凯易佰,盈利能力,息税前利润率,20211231,-2.67376
300592,华凯易佰,盈利能力,总资产报酬率,20211231,-2.858693
300592,华凯易佰,盈利能力,总资本回报率,20211231,-2.541857
300592,华凯易佰,盈利能力,投入资本回报率,20211231,-6.42758
300592,华凯易佰,盈利能力,息前税后总资产报酬率_平均,20211231,-4.059895
300592,华凯易佰,盈利能力,毛利率,20211231,37.238936
300592,华凯易佰,盈利能力,销售净利率,20211231,-3.949741
300592,华凯易佰,盈利能力,成本费用利润率,20211231,-2.805758
300592,华凯易佰,盈利能力,营业利润率,20211231,-2.804134
300592,华凯易佰,盈利能力,总资产净利率_平均,20211231,-4.503875
300592,华凯易佰,盈利能力,总资产净利率_平均(含少数股东损益),20211231,-4.222927
300592,华凯易佰,成长能力,归母净利润,20211231,-87403837.06
300592,华凯易佰,成长能力,营业总收入,20211231,2074861491.34
300592,华凯易佰,成长能力,净利润,20211231,-81951659.31
300592,华凯易佰,成长能力,扣非净利润,20211231,-99390985.66
300592,华凯易佰,成长能力,营业总收入增长率,20211231,1435.081797
300592,华凯易佰,成长能力,归属母公司净利润增长率,20211231,-39.883371
300592,华凯易佰,收益质量,经营活动净现金/销售收入,20211231,0.155489
300592,华凯易佰,收益质量,经营性现金净流量/营业总收入,20211231,0.155489
300592,华凯易佰,收益质量,成本费用率,20211231,100.730225
300592,华凯易佰,收益质量,期间费用率,20211231,37.969161
300592,华凯易佰,收益质量,销售成本率,20211231,62.761063
300592,华凯易佰,收益质量,经营活动净现金/归属母公司的净利润,20211231,
300592,华凯易佰,收益质量,所得税/利润总额,20211231,
300592,华凯易佰,财务风险,流动比率,20211231,2.890512
300592,华凯易佰,财务风险,速动比率,20211231,1.89952
300592,华凯易佰,财务风险,保守速动比率,20211231,1.547071
300592,华凯易佰,财务风险,资产负债率,20211231,26.290791
300592,华凯易佰,财务风险,权益乘数,20211231,1.536721
300592,华凯易佰,财务风险,权益乘数(含少数股权的净资产),20211231,1.356682
300592,华凯易佰,财务风险,产权比率,20211231,37.402042
300592,华凯易佰,财务风险,现金比率,20211231,1.094044
300592,华凯易佰,营运能力,应收账款周转率,20211231,8.672812
300592,华凯易佰,营运能力,应收账款周转天数,20211231,41.509025
300592,华凯易佰,营运能力,存货周转率,20211231,4.326477
300592,华凯易佰,营运能力,存货周转天数,20211231,83.20856
300592,华凯易佰,营运能力,总资产周转率,20211231,1.069165
300592,华凯易佰,营运能力,总资产周转天数,20211231,336.711134
300592,华凯易佰,营运能力,流动资产周转率,20211231,1.806602
300592,华凯易佰,营运能力,流动资产周转天数,20211231,199.269021
300592,华凯易佰,营运能力,应付账款周转率,20211231,5.384502
300592,华凯易佰,常用指标,归母净利润,20210930,-16709016.8
300592,华凯易佰,常用指标,营业总收入,20210930,1068592211.03
300592,华凯易佰,常用指标,营业成本,20210930,1096330303.72
300592,华凯易佰,常用指标,净利润,20210930,-14939615.47
300592,华凯易佰,常用指标,扣非净利润,20210930,-18203697.38
300592,华凯易佰,常用指标,股东权益合计(净资产),20210930,2278876889.62
300592,华凯易佰,常用指标,商誉,20210930,658618531.98
300592,华凯易佰,常用指标,经营现金流量净额,20210930,152406477.32
300592,华凯易佰,常用指标,基本每股收益,20210930,-0.0939
300592,华凯易佰,常用指标,每股净资产,20210930,7.545702
300592,华凯易佰,常用指标,每股现金流,20210930,0.527037
300592,华凯易佰,常用指标,净资产收益率(ROE),20210930,-1.65
300592,华凯易佰,常用指标,总资产报酬率(ROA),20210930,0.09377
300592,华凯易佰,常用指标,毛利率,20210930,57.403594
300592,华凯易佰,常用指标,销售净利率,20210930,-1.398065
300592,华凯易佰,常用指标,期间费用率,20210930,59.846029
300592,华凯易佰,常用指标,资产负债率,20210930,26.167576
300592,华凯易佰,每股指标,基本每股收益,20210930,-0.0939
300592,华凯易佰,每股指标,稀释每股收益,20210930,-0.0939
300592,华凯易佰,每股指标,摊薄每股收益_最新股数,20210930,-0.042709
300592,华凯易佰,每股指标,摊薄每股净资产_期末股数,20210930,7.545702
300592,华凯易佰,每股指标,调整每股净资产_期末股数,20210930,4.516771
300592,华凯易佰,每股指标,每股净资产_最新股数,20210930,5.577376
300592,华凯易佰,每股指标,每股经营现金流,20210930,0.527037
300592,华凯易佰,每股指标,每股现金流量净额,20210930,0.542683
300592,华凯易佰,每股指标,每股企业自由现金流量,20210930,
300592,华凯易佰,每股指标,每股股东自由现金流量,20210930,
300592,华凯易佰,每股指标,每股未分配利润,20210930,0.430365
300592,华凯易佰,每股指标,每股资本公积金,20210930,6.088868
300592,华凯易佰,每股指标,每股盈余公积金,20210930,0.018563
300592,华凯易佰,每股指标,每股留存收益,20210930,0.448929
300592,华凯易佰,每股指标,每股营业收入,20210930,3.695305
300592,华凯易佰,每股指标,每股营业总收入,20210930,3.695305
300592,华凯易佰,每股指标,每股息税前利润,20210930,0.006483
300592,华凯易佰,盈利能力,净资产收益率(ROE),20210930,-1.65
300592,华凯易佰,盈利能力,摊薄净资产收益率,20210930,-0.765754
300592,华凯易佰,盈利能力,净资产收益率_平均,20210930,-1.275154
300592,华凯易佰,盈利能力,净资产收益率_平均_扣除非经常损益,20210930,-1.389221
300592,华凯易佰,盈利能力,摊薄净资产收益率_扣除非经常损益,20210930,-0.834253
300592,华凯易佰,盈利能力,息税前利润率,20210930,0.175449
300592,华凯易佰,盈利能力,总资产报酬率,20210930,0.09377
300592,华凯易佰,盈利能力,总资本回报率,20210930,0.082044
300592,华凯易佰,盈利能力,投入资本回报率,20210930,-0.340829
300592,华凯易佰,盈利能力,息前税后总资产报酬率_平均,20210930,-0.747208
300592,华凯易佰,盈利能力,毛利率,20210930,57.403594
300592,华凯易佰,盈利能力,销售净利率,20210930,-1.398065
300592,华凯易佰,盈利能力,成本费用利润率,20210930,-0.931074
300592,华凯易佰,盈利能力,营业利润率,20210930,-0.952483
300592,华凯易佰,盈利能力,总资产净利率_平均,20210930,-0.835705
300592,华凯易佰,盈利能力,总资产净利率_平均(含少数股东损益),20210930,-0.747208
300592,华凯易佰,成长能力,归母净利润,20210930,-16709016.8
300592,华凯易佰,成长能力,营业总收入,20210930,1068592211.03
300592,华凯易佰,成长能力,净利润,20210930,-14939615.47
300592,华凯易佰,成长能力,扣非净利润,20210930,-18203697.38
300592,华凯易佰,成长能力,营业总收入增长率,20210930,737.806145
300592,华凯易佰,成长能力,归属母公司净利润增长率,20210930,15.182369
300592,华凯易佰,收益质量,经营活动净现金/销售收入,20210930,0.142623
300592,华凯易佰,收益质量,经营性现金净流量/营业总收入,20210930,0.142623
300592,华凯易佰,收益质量,成本费用率,20210930,102.442434
300592,华凯易佰,收益质量,期间费用率,20210930,59.846029
300592,华凯易佰,收益质量,销售成本率,20210930,42.596405
300592,华凯易佰,收益质量,经营活动净现金/归属母公司的净利润,20210930,
300592,华凯易佰,收益质量,所得税/利润总额,20210930,
300592,华凯易佰,财务风险,流动比率,20210930,3.09095
300592,华凯易佰,财务风险,速动比率,20210930,2.012931
300592,华凯易佰,财务风险,保守速动比率,20210930,1.441233
300592,华凯易佰,财务风险,资产负债率,20210930,26.167576
300592,华凯易佰,财务风险,权益乘数,20210930,1.525842
300592,华凯易佰,财务风险,权益乘数(含少数股权的净资产),20210930,1.354418
300592,华凯易佰,财务风险,产权比率,20210930,37.014838
300592,华凯易佰,财务风险,现金比率,20210930,0.889772
300592,华凯易佰,营运能力,应收账款周转率,20210930,4.082911
300592,华凯易佰,营运能力,应收账款周转天数,20210930,66.129277
300592,华凯易佰,营运能力,存货周转率,20210930,1.449974
300592,华凯易佰,营运能力,存货周转天数,20210930,186.210153
300592,华凯易佰,营运能力,总资产周转率,20210930,0.534458
300592,华凯易佰,营运能力,总资产周转天数,20210930,505.183983
300592,华凯易佰,营运能力,流动资产周转率,20210930,0.912437
300592,华凯易佰,营运能力,流动资产周转天数,20210930,295.910754
300592,华凯易佰,营运能力,应付账款周转率,20210930,3.443159
300592,华凯易佰,常用指标,归母净利润,20210630,-22134425.22
300592,华凯易佰,常用指标,营业总收入,20210630,77034597.4
300592,华凯易佰,常用指标,营业成本,20210630,94572357.73
300592,华凯易佰,常用指标,净利润,20210630,-22134425.22
300592,华凯易佰,常用指标,扣非净利润,20210630,-21792016.76
300592,华凯易佰,常用指标,股东权益合计(净资产),20210630,416537721.57
300592,华凯易佰,常用指标,商誉,20210630,
300592,华凯易佰,常用指标,经营现金流量净额,20210630,3258408.44
300592,华凯易佰,常用指标,基本每股收益,20210630,-0.1809
300592,华凯易佰,常用指标,每股净资产,20210630,3.403611
300592,华凯易佰,常用指标,每股现金流,20210630,0.026625
300592,华凯易佰,常用指标,净资产收益率(ROE),20210630,-5.18
300592,华凯易佰,常用指标,总资产报酬率(ROA),20210630,-2.179648
300592,华凯易佰,常用指标,毛利率,20210630,24.890186
300592,华凯易佰,常用指标,销售净利率,20210630,-28.733096
300592,华凯易佰,常用指标,期间费用率,20210630,46.770847
300592,华凯易佰,常用指标,资产负债率,20210630,52.644988
300592,华凯易佰,每股指标,基本每股收益,20210630,-0.1809
300592,华凯易佰,每股指标,稀释每股收益,20210630,-0.1809
300592,华凯易佰,每股指标,摊薄每股收益_最新股数,20210630,-0.056576
300592,华凯易佰,每股指标,摊薄每股净资产_期末股数,20210630,3.403611
300592,华凯易佰,每股指标,调整每股净资产_期末股数,20210630,3.070023
300592,华凯易佰,每股指标,每股净资产_最新股数,20210630,1.064689
300592,华凯易佰,每股指标,每股经营现金流,20210630,0.026625
300592,华凯易佰,每股指标,每股现金流量净额,20210630,-0.484395
300592,华凯易佰,每股指标,每股企业自由现金流量,20210630,0.102451
300592,华凯易佰,每股指标,每股股东自由现金流量,20210630,-0.24891
300592,华凯易佰,每股指标,每股未分配利润,20210630,0.972582
300592,华凯易佰,每股指标,每股资本公积金,20210630,1.387164
300592,华凯易佰,每股指标,每股盈余公积金,20210630,0.043864
300592,华凯易佰,每股指标,每股留存收益,20210630,1.016447
300592,华凯易佰,每股指标,每股营业收入,20210630,0.629464
300592,华凯易佰,每股指标,每股营业总收入,20210630,0.629464
300592,华凯易佰,每股指标,每股息税前利润,20210630,-0.159566
300592,华凯易佰,盈利能力,净资产收益率(ROE),20210630,-5.18
300592,华凯易佰,盈利能力,摊薄净资产收益率,20210630,-5.313906
300592,华凯易佰,盈利能力,净资产收益率_平均,20210630,-5.176372
300592,华凯易佰,盈利能力,净资产收益率_平均_扣除非经常损益,20210630,-5.096296
300592,华凯易佰,盈利能力,摊薄净资产收益率_扣除非经常损益,20210630,-5.231703
300592,华凯易佰,盈利能力,息税前利润率,20210630,-25.349478
300592,华凯易佰,盈利能力,总资产报酬率,20210630,-2.179648
300592,华凯易佰,盈利能力,总资本回报率,20210630,-3.454526
300592,华凯易佰,盈利能力,投入资本回报率,20210630,-3.43143
300592,华凯易佰,盈利能力,息前税后总资产报酬率_平均,20210630,-2.165076
300592,华凯易佰,盈利能力,毛利率,20210630,24.890186
300592,华凯易佰,盈利能力,销售净利率,20210630,-28.733096
300592,华凯易佰,盈利能力,成本费用利润率,20210630,-23.713835
300592,华凯易佰,盈利能力,营业利润率,20210630,-28.863449
300592,华凯易佰,盈利能力,总资产净利率_平均,20210630,-2.470585
300592,华凯易佰,盈利能力,总资产净利率_平均(含少数股东损益),20210630,-2.470585
300592,华凯易佰,成长能力,归母净利润,20210630,-22134425.22
300592,华凯易佰,成长能力,营业总收入,20210630,77034597.4
300592,华凯易佰,成长能力,净利润,20210630,-22134425.22
300592,华凯易佰,成长能力,扣非净利润,20210630,-21792016.76
300592,华凯易佰,成长能力,营业总收入增长率,20210630,47.796441
300592,华凯易佰,成长能力,归属母公司净利润增长率,20210630,-72.834192
300592,华凯易佰,收益质量,经营活动净现金/销售收入,20210630,0.042297
300592,华凯易佰,收益质量,经营性现金净流量/营业总收入,20210630,0.042297
300592,华凯易佰,收益质量,成本费用率,20210630,121.88066
300592,华凯易佰,收益质量,期间费用率,20210630,46.770847
300592,华凯易佰,收益质量,销售成本率,20210630,75.109813
300592,华凯易佰,收益质量,经营活动净现金/归属母公司的净利润,20210630,
300592,华凯易佰,收益质量,所得税/利润总额,20210630,
300592,华凯易佰,财务风险,流动比率,20210630,1.346257
300592,华凯易佰,财务风险,速动比率,20210630,1.301867
300592,华凯易佰,财务风险,保守速动比率,20210630,0.732106
300592,华凯易佰,财务风险,资产负债率,20210630,52.644988
300592,华凯易佰,财务风险,权益乘数,20210630,2.0952
300592,华凯易佰,财务风险,权益乘数(含少数股权的净资产),20210630,2.111708
300592,华凯易佰,财务风险,产权比率,20210630,111.170891
300592,华凯易佰,财务风险,现金比率,20210630,0.204552
300592,华凯易佰,营运能力,应收账款周转率,20210630,0.362994
300592,华凯易佰,营运能力,应收账款周转天数,20210630,495.874999
300592,华凯易佰,营运能力,存货周转率,20210630,3.163065
300592,华凯易佰,营运能力,存货周转天数,20210630,56.906823
300592,华凯易佰,营运能力,总资产周转率,20210630,0.085983
300592,华凯易佰,营运能力,总资产周转天数,20210630,2093.413348
300592,华凯易佰,营运能力,流动资产周转率,20210630,0.135358
300592,华凯易佰,营运能力,流动资产周转天数,20210630,1329.805137
300592,华凯易佰,营运能力,应付账款周转率,20210630,0.241525
300592,华凯易佰,常用指标,归母净利润,20210331,-3602294.85
300592,华凯易佰,常用指标,营业总收入,20210331,34394417.34
300592,华凯易佰,常用指标,营业成本,20210331,38874903.5
300592,华凯易佰,常用指标,净利润,20210331,-3602294.85
300592,华凯易佰,常用指标,扣非净利润,20210331,-3830585.81
300592,华凯易佰,常用指标,股东权益合计(净资产),20210331,435069851.94
300592,华凯易佰,常用指标,商誉,20210331,
300592,华凯易佰,常用指标,经营现金流量净额,20210331,10452709.51
300592,华凯易佰,常用指标,基本每股收益,20210331,-0.0294
300592,华凯易佰,常用指标,每股净资产,20210331,3.555041
300592,华凯易佰,常用指标,每股现金流,20210331,0.085411
300592,华凯易佰,常用指标,净资产收益率(ROE),20210331,-0.82
300592,华凯易佰,常用指标,总资产报酬率(ROA),20210331,-0.084224
300592,华凯易佰,常用指标,毛利率,20210331,23.582527
300592,华凯易佰,常用指标,销售净利率,20210331,-10.473487
300592,华凯易佰,常用指标,期间费用率,20210331,35.611351
300592,华凯易佰,常用指标,资产负债率,20210331,51.048101
300592,华凯易佰,每股指标,基本每股收益,20210331,-0.0294
300592,华凯易佰,每股指标,稀释每股收益,20210331,-0.0294
300592,华凯易佰,每股指标,摊薄每股收益_最新股数,20210331,-0.009207
300592,华凯易佰,每股指标,摊薄每股净资产_期末股数,20210331,3.555041
300592,华凯易佰,每股指标,调整每股净资产_期末股数,20210331,3.222833
300592,华凯易佰,每股指标,每股净资产_最新股数,20210331,1.112058
300592,华凯易佰,每股指标,每股经营现金流,20210331,0.085411
300592,华凯易佰,每股指标,每股现金流量净额,20210331,-0.147377
300592,华凯易佰,每股指标,每股企业自由现金流量,20210331,
300592,华凯易佰,每股指标,每股股东自由现金流量,20210331,
300592,华凯易佰,每股指标,每股未分配利润,20210331,1.124012
300592,华凯易佰,每股指标,每股资本公积金,20210331,1.387164
300592,华凯易佰,每股指标,每股盈余公积金,20210331,0.043864
300592,华凯易佰,每股指标,每股留存收益,20210331,1.167876
300592,华凯易佰,每股指标,每股营业收入,20210331,0.281043
300592,华凯易佰,每股指标,每股营业总收入,20210331,0.281043
300592,华凯易佰,每股指标,每股息税前利润,20210331,-0.006197
300592,华凯易佰,盈利能力,净资产收益率(ROE),20210331,-0.82
300592,华凯易佰,盈利能力,摊薄净资产收益率,20210331,-0.82798
300592,华凯易佰,盈利能力,净资产收益率_平均,20210331,-0.824567
300592,华凯易佰,盈利能力,净资产收益率_平均_扣除非经常损益,20210331,-0.876823
300592,华凯易佰,盈利能力,摊薄净资产收益率_扣除非经常损益,20210331,-0.880453
300592,华凯易佰,盈利能力,息税前利润率,20210331,-2.205121
300592,华凯易佰,盈利能力,总资产报酬率,20210331,-0.084224
300592,华凯易佰,盈利能力,总资本回报率,20210331,-0.12941
300592,华凯易佰,盈利能力,投入资本回报率,20210331,-0.356638
300592,华凯易佰,盈利能力,息前税后总资产报酬率_平均,20210331,-0.232111
300592,华凯易佰,盈利能力,毛利率,20210331,23.582527
300592,华凯易佰,盈利能力,销售净利率,20210331,-10.473487
300592,华凯易佰,盈利能力,成本费用利润率,20210331,-5.892733
300592,华凯易佰,盈利能力,营业利润率,20210331,-6.530624
300592,华凯易佰,盈利能力,总资产净利率_平均,20210331,-0.400032
300592,华凯易佰,盈利能力,总资产净利率_平均(含少数股东损益),20210331,-0.400032
300592,华凯易佰,成长能力,归母净利润,20210331,-3602294.85
300592,华凯易佰,成长能力,营业总收入,20210331,34394417.34
300592,华凯易佰,成长能力,净利润,20210331,-3602294.85
300592,华凯易佰,成长能力,扣非净利润,20210331,-3830585.81
300592,华凯易佰,成长能力,营业总收入增长率,20210331,91.523028
300592,华凯易佰,成长能力,归属母公司净利润增长率,20210331,60.404994
300592,华凯易佰,收益质量,经营活动净现金/销售收入,20210331,0.303907
300592,华凯易佰,收益质量,经营性现金净流量/营业总收入,20210331,0.303907
300592,华凯易佰,收益质量,成本费用率,20210331,112.028823
300592,华凯易佰,收益质量,期间费用率,20210331,35.611351
300592,华凯易佰,收益质量,销售成本率,20210331,76.417472
300592,华凯易佰,收益质量,经营活动净现金/归属母公司的净利润,20210331,
300592,华凯易佰,收益质量,所得税/利润总额,20210331,
300592,华凯易佰,财务风险,流动比率,20210331,1.457554
300592,华凯易佰,财务风险,速动比率,20210331,1.416472
300592,华凯易佰,财务风险,保守速动比率,20210331,0.867613
300592,华凯易佰,财务风险,资产负债率,20210331,51.048101
300592,华凯易佰,财务风险,权益乘数,20210331,2.061249
300592,华凯易佰,财务风险,权益乘数(含少数股权的净资产),20210331,2.042821
300592,华凯易佰,财务风险,产权比率,20210331,104.28217
300592,华凯易佰,财务风险,现金比率,20210331,0.364284
300592,华凯易佰,营运能力,应收账款周转率,20210331,0.168416
300592,华凯易佰,营运能力,应收账款周转天数,20210331,534.390256
300592,华凯易佰,营运能力,存货周转率,20210331,1.513
300592,华凯易佰,营运能力,存货周转天数,20210331,59.484433
300592,华凯易佰,营运能力,总资产周转率,20210331,0.038194
300592,华凯易佰,营运能力,总资产周转天数,20210331,2356.341548
300592,华凯易佰,营运能力,流动资产周转率,20210331,0.059044
300592,华凯易佰,营运能力,流动资产周转天数,20210331,1524.284013
300592,华凯易佰,营运能力,应付账款周转率,20210331,0.102415
300592,华凯易佰,常用指标,归母净利润,20201231,-62483364.82
300592,华凯易佰,常用指标,营业总收入,20201231,135162927.17
300592,华凯易佰,常用指标,营业成本,20201231,186973578.74
300592,华凯易佰,常用指标,净利润,20201231,-62483364.82
300592,华凯易佰,常用指标,扣非净利润,20201231,-61823276.04
300592,华凯易佰,常用指标,股东权益合计(净资产),20201231,438672146.79
300592,华凯易佰,常用指标,商誉,20201231,
300592,华凯易佰,常用指标,经营现金流量净额,20201231,28202597.82
300592,华凯易佰,常用指标,基本每股收益,20201231,-0.511
300592,华凯易佰,常用指标,每股净资产,20201231,3.584476
300592,华凯易佰,常用指标,每股现金流,20201231,0.230448
300592,华凯易佰,常用指标,净资产收益率(ROE),20201231,-13.3
300592,华凯易佰,常用指标,总资产报酬率(ROA),20201231,-5.869731
300592,华凯易佰,常用指标,毛利率,20201231,17.82739
300592,华凯易佰,常用指标,销售净利率,20201231,-46.228182
300592,华凯易佰,常用指标,期间费用率,20201231,55.189265
300592,华凯易佰,常用指标,资产负债率,20201231,51.912097
300592,华凯易佰,每股指标,基本每股收益,20201231,-0.511
300592,华凯易佰,每股指标,稀释每股收益,20201231,-0.511
300592,华凯易佰,每股指标,摊薄每股收益_最新股数,20201231,-0.15971
300592,华凯易佰,每股指标,摊薄每股净资产_期末股数,20201231,3.584476
300592,华凯易佰,每股指标,调整每股净资产_期末股数,20201231,3.24892
300592,华凯易佰,每股指标,每股净资产_最新股数,20201231,1.121266
300592,华凯易佰,每股指标,每股经营现金流,20201231,0.230448
300592,华凯易佰,每股指标,每股现金流量净额,20201231,-0.033948
300592,华凯易佰,每股指标,每股企业自由现金流量,20201231,0.388783
300592,华凯易佰,每股指标,每股股东自由现金流量,20201231,0.421468
300592,华凯易佰,每股指标,每股未分配利润,20201231,1.153447
300592,华凯易佰,每股指标,每股资本公积金,20201231,1.387164
300592,华凯易佰,每股指标,每股盈余公积金,20201231,0.043864
300592,华凯易佰,每股指标,每股留存收益,20201231,1.197311
300592,华凯易佰,每股指标,每股营业收入,20201231,1.104442
300592,华凯易佰,每股指标,每股营业总收入,20201231,1.104442
300592,华凯易佰,每股指标,每股息税前利润,20201231,-0.488171
300592,华凯易佰,盈利能力,净资产收益率(ROE),20201231,-13.3
300592,华凯易佰,盈利能力,摊薄净资产收益率,20201231,-14.24375
300592,华凯易佰,盈利能力,净资产收益率_平均,20201231,-13.130069
300592,华凯易佰,盈利能力,净资产收益率_平均_扣除非经常损益,20201231,-12.99136
300592,华凯易佰,盈利能力,摊薄净资产收益率_扣除非经常损益,20201231,-14.093275
300592,华凯易佰,盈利能力,息税前利润率,20201231,-44.200723
300592,华凯易佰,盈利能力,总资产报酬率,20201231,-5.869731
300592,华凯易佰,盈利能力,总资本回报率,20201231,-9.409733
300592,华凯易佰,盈利能力,投入资本回报率,20201231,-8.874839
300592,华凯易佰,盈利能力,息前税后总资产报酬率_平均,20201231,-5.536067
300592,华凯易佰,盈利能力,毛利率,20201231,17.82739
300592,华凯易佰,盈利能力,销售净利率,20201231,-46.228182
300592,华凯易佰,盈利能力,成本费用利润率,20201231,-35.483473
300592,华凯易佰,盈利能力,营业利润率,20201231,-47.020079
300592,华凯易佰,盈利能力,总资产净利率_平均,20201231,-6.138972
300592,华凯易佰,盈利能力,总资产净利率_平均(含少数股东损益),20201231,-6.138972
300592,华凯易佰,成长能力,归母净利润,20201231,-62483364.82
300592,华凯易佰,成长能力,营业总收入,20201231,135162927.17
300592,华凯易佰,成长能力,净利润,20201231,-62483364.82
300592,华凯易佰,成长能力,扣非净利润,20201231,-61823276.04
300592,华凯易佰,成长能力,营业总收入增长率,20201231,-67.175928
300592,华凯易佰,成长能力,归属母公司净利润增长率,20201231,-882.912099
300592,华凯易佰,收益质量,经营活动净现金/销售收入,20201231,0.208656
300592,华凯易佰,收益质量,经营性现金净流量/营业总收入,20201231,0.208656
300592,华凯易佰,收益质量,成本费用率,20201231,137.361874
300592,华凯易佰,收益质量,期间费用率,20201231,55.189265
300592,华凯易佰,收益质量,销售成本率,20201231,82.172609
300592,华凯易佰,收益质量,经营活动净现金/归属母公司的净利润,20201231,
300592,华凯易佰,收益质量,所得税/利润总额,20201231,
300592,华凯易佰,财务风险,流动比率,20201231,1.451209
300592,华凯易佰,财务风险,速动比率,20201231,1.405662
300592,华凯易佰,财务风险,保守速动比率,20201231,0.894527
300592,华凯易佰,财务风险,资产负债率,20201231,51.912097
300592,华凯易佰,财务风险,权益乘数,20201231,2.138805
300592,华凯易佰,财务风险,权益乘数(含少数股权的净资产),20201231,2.079525
300592,华凯易佰,财务风险,产权比率,20201231,107.95251
300592,华凯易佰,财务风险,现金比率,20201231,0.37846
300592,华凯易佰,营运能力,应收账款周转率,20201231,0.488068
300592,华凯易佰,营运能力,应收账款周转天数,20201231,737.601746
300592,华凯易佰,营运能力,存货周转率,20201231,0.622989
300592,华凯易佰,营运能力,存货周转天数,20201231,577.858821
300592,华凯易佰,营运能力,总资产周转率,20201231,0.132797
300592,华凯易佰,营运能力,总资产周转天数,20201231,2710.901025
300592,华凯易佰,营运能力,流动资产周转率,20201231,0.184134
300592,华凯易佰,营运能力,流动资产周转天数,20201231,1955.089029
300592,华凯易佰,营运能力,应付账款周转率,20201231,-0.743544
300592,华凯易佰,常用指标,归母净利润,20200930,-19699933.61
300592,华凯易佰,常用指标,营业总收入,20200930,127546475.61
300592,华凯易佰,常用指标,营业成本,20200930,158987589.45
300592,华凯易佰,常用指标,净利润,20200930,-19699933.61
300592,华凯易佰,常用指标,扣非净利润,20200930,-20275381.58
